path,extension,bytes,encoding,line_count,categories,score_total,coverage,edge_cases,errors,data_integrity,deployment
gsd/get-shit-done-main/tests/fixtures/adversarial/security/plan-fake-system-tags.md,.md,263,utf-8-sig,10,backend;verification,14,6,8,0,0,0
gsd/get-shit-done-main/tests/fixtures/adversarial/security/README.md,.md,1360,utf-8-sig,23,ui;verification;security;performance,23,12,8,0,0,3
gsd/get-shit-done-main/tests/fixtures/adversarial/security/roadmap-heredoc-breakout.md,.md,451,utf-8-sig,19,visualization;verification,6,6,0,0,0,0
gsd/get-shit-done-main/tests/fixtures/fallow/sample-edge-cases.json,.json,733,utf-8-sig,48,verification,17,3,5,0,4,5
gsd/get-shit-done-main/tests/fixtures/fallow/sample-empty.json,.json,76,utf-8-sig,6,verification,17,3,5,0,4,5
gsd/get-shit-done-main/tests/fixtures/fallow/sample-findings.json,.json,561,utf-8-sig,34,sql;verification,24,6,5,0,8,5
gsd/get-shit-done-main/tests/fixtures/live-command-registry/bar-baz.md,.md,91,utf-8-sig,6,verification,3,3,0,0,0,0
gsd/get-shit-done-main/tests/fixtures/live-command-registry/foo.md,.md,71,utf-8-sig,6,verification,3,3,0,0,0,0
gsd/get-shit-done-main/tests/fixtures/live-command-registry/malformed-no-frontmatter.md,.md,62,utf-8-sig,3,verification,3,3,0,0,0,0
gsd/get-shit-done-main/tsconfig.json,.json,63,utf-8-sig,7,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/VERSIONING.md,.md,7220,utf-8-sig,150,frontend;backend;ui;sql;visualization;verification,48,18,17,0,7,6
gsd/gsd-2-main/.github/actionlint.yaml,.yaml,65,utf-8-sig,4,hosting_vercel_aws;performance,13,6,0,4,0,3
gsd/gsd-2-main/.github/dependabot.yml,.yml,742,utf-8-sig,38,security,10,3,0,0,0,7
gsd/gsd-2-main/.github/FUNDING.yml,.yml,22,utf-8-sig,2,uncategorized,0,0,0,0,0,0
gsd/gsd-2-main/.github/ISSUE_TEMPLATE/bug_report.yml,.yml,4381,utf-8-sig,157,frontend;backend;ui;sql;renderer;data_provider;verification,50,22,8,14,0,6
gsd/gsd-2-main/.github/ISSUE_TEMPLATE/config.yml,.yml,28,utf-8-sig,2,uncategorized,5,0,5,0,0,0
gsd/gsd-2-main/.github/ISSUE_TEMPLATE/feature_request.yml,.yml,2896,utf-8-sig,85,frontend;ui;renderer;verification,32,12,5,0,7,8
gsd/gsd-2-main/.github/PULL_REQUEST_TEMPLATE.md,.md,1648,utf-8-sig,66,backend;ui;verification,21,9,5,0,0,7
gsd/gsd-2-main/.github/workflows/agent-workflow-guard.yml,.yml,1079,utf-8-sig,43,backend;security,13,6,0,4,0,3
gsd/gsd-2-main/.github/workflows/ai-triage.yml,.yml,13492,utf-8-sig,311,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;kafka;verification;security;performance,72,31,14,13,4,10
gsd/gsd-2-main/.github/workflows/build-native.yml,.yml,11405,utf-8-sig,300,frontend;backend;ui;sql;data_feed;verification;security;performance,68,25,18,15,0,10
gsd/gsd-2-main/.github/workflows/ci.yml,.yml,15213,utf-8-sig,447,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,74,28,17,15,4,10
gsd/gsd-2-main/.github/workflows/cleanup-dev-versions.yml,.yml,2053,utf-8-sig,58,backend;ui;sql;data_feed;security,42,15,16,8,0,3
gsd/gsd-2-main/.github/workflows/dev-publish.yml,.yml,5597,utf-8-sig,159,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,61,28,8,15,0,10
gsd/gsd-2-main/.github/workflows/forensics-check.yml,.yml,3014,utf-8-sig,87,backend;sql;performance,33,9,10,4,7,3
gsd/gsd-2-main/.github/workflows/issue-dedupe.yml,.yml,1033,utf-8-sig,44,backend;security,28,6,12,0,10,0
gsd/gsd-2-main/.github/workflows/issue-lifecycle.yml,.yml,1556,utf-8-sig,62,backend;hosting_vercel_aws;security;performance,29,12,5,7,0,5
gsd/gsd-2-main/.github/workflows/next-publish.yml,.yml,5061,utf-8-sig,151,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;security;performance,55,25,5,15,0,10
gsd/gsd-2-main/.github/workflows/pipeline.yml,.yml,1683,utf-8-sig,57,ui;data_feed;hosting_vercel_aws;verification;security,29,15,0,4,0,10
gsd/gsd-2-main/.github/workflows/pr-risk.yml,.yml,2592,utf-8-sig,74,backend;security,18,6,5,4,0,3
gsd/gsd-2-main/.github/workflows/prod-release.yml,.yml,6749,utf-8-sig,183,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;security;performance,51,25,8,8,0,10
gsd/gsd-2-main/.github/workflows/security-audit.yml,.yml,5148,utf-8-sig,163,backend;ui;sql;data_feed;verification;security;performance,26,22,0,4,0,0
gsd/gsd-2-main/.github/workflows/version-check.yml,.yml,4312,utf-8-sig,112,backend;sql;verification;performance,34,12,8,7,4,3
gsd/gsd-2-main/.plans/api-key-manager.md,.md,9361,utf-8-sig,303,frontend;backend;ui;sql;visualization;data_provider;verification;security;performance,75,28,19,11,7,10
gsd/gsd-2-main/.plans/autocomplete-qol-improvements.md,.md,2303,utf-8-sig,47,ui;data_feed;verification,25,9,10,0,0,6
gsd/gsd-2-main/.plans/directory-safeguards.md,.md,1750,utf-8-sig,39,ui;sql;verification,21,9,8,4,0,0
gsd/gsd-2-main/.plans/doctor-cleanup-consolidation.md,.md,7889,utf-8-sig,173,ui;sql;data_provider,41,9,8,7,7,10
gsd/gsd-2-main/.plans/dynamic-model-discovery.md,.md,1462,utf-8-sig,28,frontend;backend;ui;data_provider;performance,26,15,8,0,0,3
gsd/gsd-2-main/.plans/extension-loading-multi-path.md,.md,6963,utf-8-sig,139,frontend;ui;sql;data_feed;verification;performance,40,18,8,4,7,3
gsd/gsd-2-main/.plans/fix-high-cpu-process-lifecycle.md,.md,5070,utf-8-sig,85,backend;ui;data_feed;visualization;hosting_vercel_aws;verification;performance,63,22,12,15,4,10
gsd/gsd-2-main/.plans/issue-125-provider-fallback.md,.md,13392,utf-8-sig,381,backend;ui;sql;data_feed;visualization;data_provider;verification;security;performance,77,28,17,15,7,10
gsd/gsd-2-main/.plans/issue-524-git2-migration.md,.md,12370,utf-8-sig,283,frontend;backend;ui;sql;data_feed;kafka;verification;performance,66,25,12,12,7,10
gsd/gsd-2-main/.plans/issue-575-dynamic-model-routing.md,.md,15780,utf-8-sig,365,frontend;backend;ui;sql;data_feed;visualization;data_provider;verification;performance,70,28,10,15,7,10
gsd/gsd-2-main/.plans/issue-672-parallel-milestone-orchestration.md,.md,772,utf-8-sig,18,ui;visualization,11,6,0,0,0,5
gsd/gsd-2-main/.plans/left-native-tui-main-session-plan.md,.md,12380,utf-8-sig,429,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;security;performance,76,34,20,8,4,10
gsd/gsd-2-main/.plans/native-perf-optimizations.md,.md,5414,utf-8-sig,134,ui;sql;data_feed;visualization;performance,44,15,18,7,4,0
gsd/gsd-2-main/.plans/ollama-native-provider.md,.md,11297,utf-8-sig,242,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;data_provider;verification;performance,73,31,20,12,0,10
gsd/gsd-2-main/.plans/onboarding-detection-wizard.md,.md,17623,utf-8-sig,432,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security;performance,77,31,12,11,13,10
gsd/gsd-2-main/.plans/preferences-wizard-completeness.md,.md,1740,utf-8-sig,50,ui;verification,16,6,0,7,0,3
gsd/gsd-2-main/.plans/single-writer-engine-v3-control-plane.md,.md,18555,utf-8-sig,421,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;performance,91,31,20,15,15,10
gsd/gsd-2-main/.plans/startup-performance.md,.md,7063,utf-8-sig,158,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;data_provider;performance,56,25,10,7,4,10
gsd/gsd-2-main/.plans/token-optimization-suite.md,.md,10145,utf-8-sig,221,frontend;backend;ui;sql;data_feed;data_provider;verification;performance,64,25,18,7,4,10
gsd/gsd-2-main/.plans/tui-dashboard-cleanup.md,.md,4010,utf-8-sig,108,frontend;ui;sql;renderer;data_feed;visualization;verification;performance,77,25,20,13,11,8
gsd/gsd-2-main/.plans/workflow-templates.md,.md,3540,utf-8-sig,78,frontend;ui;visualization;verification;security;performance,23,18,0,0,0,5
gsd/gsd-2-main/docker/docker-compose.full.yaml,.yaml,2129,utf-8-sig,62,backend;ui;visualization;hosting_vercel_aws;verification;security;performance,36,22,0,4,0,10
gsd/gsd-2-main/docker/docker-compose.yaml,.yaml,403,utf-8-sig,24,backend;hosting_vercel_aws,11,6,0,0,0,5
gsd/gsd-2-main/docker/README.md,.md,4741,utf-8-sig,145,backend;ui;visualization;hosting_vercel_aws;data_provider;security,41,18,13,0,0,10
gsd/gsd-2-main/docs/agents/domain.md,.md,1321,utf-8-sig,36,renderer,9,3,0,0,0,6
gsd/gsd-2-main/docs/agents/issue-tracker.md,.md,1449,utf-8-sig,23,ui;data_feed;data_provider,9,9,0,0,0,0
gsd/gsd-2-main/docs/agents/triage-labels.md,.md,1569,utf-8-sig,24,ui,8,3,0,0,0,5
gsd/gsd-2-main/docs/db-map.md,.md,26760,utf-8-sig,738,backend;ui;sql;data_feed;visualization;data_provider;verification;performance,85,25,20,15,15,10
gsd/gsd-2-main/docs/dev/2026-04-24-swarm-delivery-implementation-plan.md,.md,19414,utf-8-sig,488,frontend;backend;ui;sql;data_feed;visualization;verification,77,22,19,15,11,10
gsd/gsd-2-main/docs/dev/2026-05-03-long-running-refactor-plan-of-plans.md,.md,37086,utf-8-sig,744,frontend;backend;ui;sql;renderer;data_feed;visualization;kafka;data_provider;verification;security;performance,97,37,20,15,15,10
gsd/gsd-2-main/docs/dev/ADR-001-branchless-worktree-architecture.md,.md,17488,utf-8-sig,283,backend;ui;sql;data_feed;visualization;verification;security;performance,80,25,20,15,10,10
gsd/gsd-2-main/docs/dev/ADR-002-external-state-directory.md,.md,1757,utf-8-sig,25,sql,15,3,0,4,0,8
gsd/gsd-2-main/docs/dev/ADR-003-pipeline-simplification.md,.md,51510,utf-8-sig,739,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;kafka;verification;performance,90,31,20,15,14,10
gsd/gsd-2-main/docs/dev/ADR-004-capability-aware-model-routing.md,.md,24397,utf-8-sig,461,frontend;backend;ui;sql;data_feed;visualization;data_provider;verification;performance,86,28,20,15,13,10
gsd/gsd-2-main/docs/dev/ADR-005-multi-model-provider-tool-strategy.md,.md,5440,utf-8-sig,88,frontend;backend;ui;data_feed;visualization;data_provider;performance,66,22,18,10,7,9
gsd/gsd-2-main/docs/dev/ADR-006-extension-modularization.md,.md,1006,utf-8-sig,17,backend;ui,12,6,0,0,0,6
gsd/gsd-2-main/docs/dev/ADR-007-model-catalog-split.md,.md,16407,utf-8-sig,287,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;kafka;data_provider;verification;security;performance,73,37,19,0,7,10
gsd/gsd-2-main/docs/dev/ADR-008-gsd-tools-over-mcp-for-provider-parity.md,.md,12444,utf-8-sig,255,frontend;backend;ui;sql;renderer;data_feed;visualization;data_provider;verification,73,28,12,15,8,10
gsd/gsd-2-main/docs/dev/ADR-008-IMPLEMENTATION-PLAN.md,.md,9528,utf-8-sig,336,backend;ui;sql;renderer;data_feed;visualization;data_provider;verification,77,25,18,14,10,10
gsd/gsd-2-main/docs/dev/ADR-009-IMPLEMENTATION-PLAN.md,.md,16491,utf-8-sig,505,frontend;backend;ui;sql;data_feed;visualization;data_provider;verification;security,88,28,20,15,15,10
gsd/gsd-2-main/docs/dev/ADR-009-orchestration-kernel-refactor.md,.md,13663,utf-8-sig,413,frontend;backend;ui;sql;renderer;data_feed;visualization;data_provider;verification;security;performance,94,34,20,15,15,10
gsd/gsd-2-main/docs/dev/ADR-010-pi-clean-seam-architecture.md,.md,13388,utf-8-sig,272,frontend;backend;ui;sql;data_feed;visualization;kafka;data_provider;verification;security;performance,84,34,16,11,13,10
gsd/gsd-2-main/docs/dev/ADR-011-progressive-planning-escalation.md,.md,17795,utf-8-sig,281,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;security;performance,90,34,17,15,14,10
gsd/gsd-2-main/docs/dev/ADR-012-provider-id-vs-api-shape.md,.md,5828,utf-8-sig,78,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;data_provider;verification;security,78,28,18,11,11,10
gsd/gsd-2-main/docs/dev/ADR-013-memory-store-consolidation.md,.md,15302,utf-8-sig,134,frontend;backend;ui;sql;renderer;data_feed;visualization;kafka;verification;security;performance,91,34,20,12,15,10
gsd/gsd-2-main/docs/dev/ADR-014-auto-orchestration-deep-module.md,.md,3289,utf-8-sig,74,ui;verification,33,6,0,10,7,10
gsd/gsd-2-main/docs/dev/ADR-015-runtime-invariant-modules.md,.md,3919,utf-8-sig,55,ui;sql;verification,47,9,5,15,8,10
gsd/gsd-2-main/docs/dev/ADR-016-phase-2-design.md,.md,11989,utf-8-sig,185,frontend;backend;ui;sql;data_feed;visualization;verification,64,22,16,14,4,8
gsd/gsd-2-main/docs/dev/ADR-016-worktree-lifecycle-and-projection.md,.md,12799,utf-8-sig,127,frontend;backend;ui;sql;data_feed;verification;security;performance,75,25,15,15,10,10
gsd/gsd-2-main/docs/dev/ADR-016-worktree-safety-fail-closed.md,.md,2671,utf-8-sig,42,ui;data_feed;verification,37,9,10,13,0,5
gsd/gsd-2-main/docs/dev/ADR-017-state-reconciliation-drift-driven.md,.md,9137,utf-8-sig,151,ui;sql;renderer;data_feed;visualization;verification;security;performance,75,25,15,15,10,10
gsd/gsd-2-main/docs/dev/ADR-018-project-authority-contract.md,.md,3438,utf-8-sig,43,frontend;ui;sql;data_feed;verification;security,43,18,8,0,7,10
gsd/gsd-2-main/docs/dev/ADR-019-unify-tui-style-system.md,.md,8390,utf-8-sig,173,frontend;ui;sql;renderer;data_feed;kafka;verification;security,64,25,20,0,11,8
gsd/gsd-2-main/docs/dev/agent-knowledge-index.md,.md,12768,utf-8-sig,223,frontend;backend;ui;sql;renderer;data_provider;verification;security;performance,58,28,15,7,0,8
gsd/gsd-2-main/docs/dev/architecture.md,.md,10787,utf-8-sig,181,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;data_provider;verification;security;performance,83,37,17,15,4,10
gsd/gsd-2-main/docs/dev/building-coding-agents/01-work-decomposition.md,.md,1855,utf-8-sig,35,frontend;backend;ui;sql;verification,18,15,0,0,0,3
gsd/gsd-2-main/docs/dev/building-coding-agents/02-what-to-keep-discard-from-human-engineering.md,.md,2368,utf-8-sig,39,backend;ui;verification,34,9,8,4,4,9
gsd/gsd-2-main/docs/dev/building-coding-agents/03-state-machine-context-management.md,.md,2268,utf-8-sig,47,frontend;ui;visualization;verification;performance,27,15,0,4,0,8
gsd/gsd-2-main/docs/dev/building-coding-agents/04-optimal-storage-for-project-context.md,.md,2288,utf-8-sig,57,frontend;ui;sql;verification,43,12,13,4,4,10
gsd/gsd-2-main/docs/dev/building-coding-agents/05-parallelization-strategy.md,.md,2249,utf-8-sig,63,backend;ui;verification,28,9,5,7,0,7
gsd/gsd-2-main/docs/dev/building-coding-agents/06-maximizing-agent-autonomy-superpowers.md,.md,2187,utf-8-sig,45,frontend;ui;sql;renderer;data_feed;verification,41,18,10,8,0,5
gsd/gsd-2-main/docs/dev/building-coding-agents/07-system-prompt-llm-vs-deterministic-split.md,.md,3992,utf-8-sig,83,frontend;backend;ui;renderer;data_feed;verification;security,61,22,15,14,0,10
gsd/gsd-2-main/docs/dev/building-coding-agents/08-speed-optimization.md,.md,2810,utf-8-sig,61,frontend;ui;data_feed;verification;performance,43,15,14,11,0,3
gsd/gsd-2-main/docs/dev/building-coding-agents/09-top-10-tips-for-a-world-class-agent.md,.md,2464,utf-8-sig,34,backend;ui;data_feed;verification;performance,49,15,12,13,0,9
gsd/gsd-2-main/docs/dev/building-coding-agents/10-top-10-pitfalls-to-avoid.md,.md,2483,utf-8-sig,34,backend;ui;verification,39,9,10,10,7,3
gsd/gsd-2-main/docs/dev/building-coding-agents/11-god-tier-context-engineering.md,.md,4246,utf-8-sig,98,frontend;backend;ui;sql;verification;security;performance,57,22,13,14,0,8
gsd/gsd-2-main/docs/dev/building-coding-agents/12-handling-ambiguity-contradiction.md,.md,2646,utf-8-sig,57,backend;ui,33,6,10,7,0,10
gsd/gsd-2-main/docs/dev/building-coding-agents/13-long-running-memory-fidelity.md,.md,2262,utf-8-sig,35,frontend;backend;ui;security;performance,35,15,12,0,0,8
gsd/gsd-2-main/docs/dev/building-coding-agents/14-multi-agent-semantic-conflict-resolution.md,.md,1644,utf-8-sig,26,ui;sql;verification,38,9,16,7,0,6
gsd/gsd-2-main/docs/dev/building-coding-agents/15-legacy-code-brownfield-onboarding.md,.md,1688,utf-8-sig,36,frontend;backend;ui;sql;visualization;verification,50,18,14,4,7,7
gsd/gsd-2-main/docs/dev/building-coding-agents/16-encoding-taste-aesthetics.md,.md,2041,utf-8-sig,35,ui;renderer;visualization;verification,34,12,12,0,0,10
gsd/gsd-2-main/docs/dev/building-coding-agents/17-irreversible-operations-safety-architecture.md,.md,1821,utf-8-sig,32,frontend;backend;ui;sql;hosting_vercel_aws;data_provider;verification,62,22,10,10,10,10
gsd/gsd-2-main/docs/dev/building-coding-agents/18-the-handoff-problem-agent-human-maintainability.md,.md,1888,utf-8-sig,32,frontend;backend;ui;visualization;verification,44,15,12,7,4,6
gsd/gsd-2-main/docs/dev/building-coding-agents/19-when-to-scrap-and-start-over.md,.md,1763,utf-8-sig,28,backend;ui;verification,24,9,5,10,0,0
gsd/gsd-2-main/docs/dev/building-coding-agents/20-error-taxonomy-routing.md,.md,2069,utf-8-sig,29,frontend;backend;ui;data_feed;verification;security,50,18,12,15,0,5
gsd/gsd-2-main/docs/dev/building-coding-agents/21-cost-quality-tradeoff-model-routing.md,.md,1539,utf-8-sig,27,ui;verification,28,6,8,7,0,7
gsd/gsd-2-main/docs/dev/building-coding-agents/22-cross-project-learning-reusable-intelligence.md,.md,1516,utf-8-sig,31,ui;verification;security,29,9,10,0,4,6
gsd/gsd-2-main/docs/dev/building-coding-agents/23-evolution-across-project-scale.md,.md,1674,utf-8-sig,32,frontend;ui;verification,18,9,0,0,4,5
gsd/gsd-2-main/docs/dev/building-coding-agents/24-security-trust-boundaries.md,.md,2284,utf-8-sig,36,backend;ui;hosting_vercel_aws;security,29,12,5,0,4,8
gsd/gsd-2-main/docs/dev/building-coding-agents/25-designing-for-non-technical-users-vibe-coders.md,.md,6642,utf-8-sig,117,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;security,67,31,15,11,0,10
gsd/gsd-2-main/docs/dev/building-coding-agents/26-cross-cutting-themes-where-all-4-models-converge.md,.md,3428,utf-8-sig,34,backend;ui;verification;performance,47,12,10,14,4,7
gsd/gsd-2-main/docs/dev/building-coding-agents/README.md,.md,2431,utf-8-sig,38,backend;ui;sql;security;performance,34,15,12,7,0,0
gsd/gsd-2-main/docs/dev/ci-cd-pipeline.md,.md,9373,utf-8-sig,203,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,71,28,16,10,7,10
gsd/gsd-2-main/docs/dev/context-and-hooks/01-the-context-pipeline.md,.md,10747,utf-8-sig,250,frontend;backend;ui;sql;data_feed;visualization,41,18,12,7,4,0
gsd/gsd-2-main/docs/dev/context-and-hooks/02-hook-reference.md,.md,14981,utf-8-sig,466,frontend;backend;ui;sql;renderer;data_feed;performance,65,22,20,15,0,8
gsd/gsd-2-main/docs/dev/context-and-hooks/03-context-injection-patterns.md,.md,12031,utf-8-sig,414,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security,47,25,8,4,0,10
gsd/gsd-2-main/docs/dev/context-and-hooks/04-message-types-and-llm-visibility.md,.md,7349,utf-8-sig,210,frontend;backend;ui;renderer;security,26,15,5,0,0,6
gsd/gsd-2-main/docs/dev/context-and-hooks/05-inter-extension-communication.md,.md,7562,utf-8-sig,234,frontend;backend;ui;sql;data_feed;kafka;security;performance,50,25,8,11,0,6
gsd/gsd-2-main/docs/dev/context-and-hooks/06-advanced-patterns-from-source.md,.md,11776,utf-8-sig,383,backend;ui;sql;data_feed;visualization;hosting_vercel_aws;data_provider;verification;security;performance,50,31,5,4,0,10
gsd/gsd-2-main/docs/dev/context-and-hooks/07-the-system-prompt-anatomy.md,.md,12618,utf-8-sig,317,backend;ui;performance,44,9,14,4,7,10
gsd/gsd-2-main/docs/dev/context-and-hooks/README.md,.md,1509,utf-8-sig,18,frontend;ui;data_feed;security,30,12,12,0,0,6
gsd/gsd-2-main/docs/dev/extending-pi/01-what-are-extensions.md,.md,961,utf-8-sig,19,ui;data_provider,6,6,0,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/02-architecture-mental-model.md,.md,2536,utf-8-sig,35,performance,3,3,0,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/03-getting-started.md,.md,633,utf-8-sig,37,backend;ui;data_feed;verification;performance,20,15,5,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/04-extension-locations-discovery.md,.md,765,utf-8-sig,33,sql;security,6,6,0,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/05-extension-structure-styles.md,.md,1342,utf-8-sig,55,backend;ui;sql;data_feed,21,12,0,0,4,5
gsd/gsd-2-main/docs/dev/extending-pi/06-the-extension-lifecycle.md,.md,2355,utf-8-sig,43,frontend;ui,6,6,0,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/07-events-the-nervous-system.md,.md,5838,utf-8-sig,157,backend;ui;data_feed;hosting_vercel_aws;verification;performance,45,18,8,14,0,5
gsd/gsd-2-main/docs/dev/extending-pi/08-extensioncontext-what-you-can-access.md,.md,2639,utf-8-sig,86,ui;data_feed,34,6,12,11,0,5
gsd/gsd-2-main/docs/dev/extending-pi/09-extensionapi-what-you-can-do.md,.md,3041,utf-8-sig,78,backend;renderer;data_feed;data_provider;performance,23,15,8,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/10-custom-tools-giving-the-llm-new-abilities.md,.md,4580,utf-8-sig,149,backend;ui;renderer;data_feed;performance,37,15,15,0,4,3
gsd/gsd-2-main/docs/dev/extending-pi/11-custom-commands-user-facing-actions.md,.md,1228,utf-8-sig,41,data_feed;hosting_vercel_aws;performance,17,9,0,0,0,8
gsd/gsd-2-main/docs/dev/extending-pi/12-custom-ui-visual-components.md,.md,5429,utf-8-sig,196,frontend;backend;ui;sql;renderer;data_feed;hosting_vercel_aws;performance,60,25,19,8,0,8
gsd/gsd-2-main/docs/dev/extending-pi/13-state-management-persistence.md,.md,2925,utf-8-sig,94,backend;ui;data_feed;performance,21,12,0,0,4,5
gsd/gsd-2-main/docs/dev/extending-pi/14-custom-rendering-controlling-what-the-user-sees.md,.md,2648,utf-8-sig,98,ui;renderer;data_feed,26,9,5,7,0,5
gsd/gsd-2-main/docs/dev/extending-pi/15-system-prompt-modification.md,.md,1278,utf-8-sig,50,ui;data_feed,9,6,0,0,0,3
gsd/gsd-2-main/docs/dev/extending-pi/16-compaction-session-control.md,.md,1159,utf-8-sig,55,data_feed;security,14,6,8,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/17-model-provider-management.md,.md,1524,utf-8-sig,62,backend;ui;data_feed;data_provider;security;performance,33,18,8,4,0,3
gsd/gsd-2-main/docs/dev/extending-pi/18-remote-execution-tool-overrides.md,.md,1489,utf-8-sig,53,ui;renderer;data_feed,9,9,0,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/19-packaging-distribution.md,.md,2033,utf-8-sig,79,backend;ui;performance,17,9,0,0,0,8
gsd/gsd-2-main/docs/dev/extending-pi/20-mode-behavior.md,.md,629,utf-8-sig,22,ui,3,3,0,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/21-error-handling.md,.md,267,utf-8-sig,9,uncategorized,13,0,0,13,0,0
gsd/gsd-2-main/docs/dev/extending-pi/22-key-rules-gotchas.md,.md,1434,utf-8-sig,26,frontend;backend;ui;renderer;performance,34,15,12,7,0,0
gsd/gsd-2-main/docs/dev/extending-pi/23-file-reference-documentation.md,.md,1084,utf-8-sig,22,frontend;backend;ui;data_provider,20,12,8,0,0,0
gsd/gsd-2-main/docs/dev/extending-pi/24-file-reference-example-extensions.md,.md,7079,utf-8-sig,130,frontend;backend;ui;renderer;data_provider;verification;security;performance,58,25,15,4,4,10
gsd/gsd-2-main/docs/dev/extending-pi/25-slash-command-subcommand-patterns.md,.md,7620,utf-8-sig,325,backend;ui;sql;data_feed;visualization;performance,50,18,12,10,0,10
gsd/gsd-2-main/docs/dev/extending-pi/26-extension-manifest-spec.md,.md,8880,utf-8-sig,297,frontend;backend;ui;data_feed;verification;performance,57,18,10,7,12,10
gsd/gsd-2-main/docs/dev/extending-pi/27-testing-extensions.md,.md,9702,utf-8-sig,314,frontend;backend;ui;sql;data_feed;visualization;verification;performance,44,25,14,0,0,5
gsd/gsd-2-main/docs/dev/extending-pi/README.md,.md,2187,utf-8-sig,39,frontend;backend;ui;renderer;data_provider;verification,30,18,0,7,0,5
gsd/gsd-2-main/docs/dev/FILE-SYSTEM-MAP.md,.md,71364,utf-8-sig,1025,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;kafka;data_provider;verification;security;performance,100,40,20,15,15,10
gsd/gsd-2-main/docs/dev/FRONTIER-TECHNIQUES.md,.md,38826,utf-8-sig,742,frontend;backend;ui;sql;data_feed;visualization;data_provider;verification;security;performance,82,31,19,15,7,10
gsd/gsd-2-main/docs/dev/pi-context-optimization-opportunities.md,.md,11553,utf-8-sig,199,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security;performance,81,31,19,13,8,10
gsd/gsd-2-main/docs/dev/pi-ui-tui/01-the-ui-architecture.md,.md,4607,utf-8-sig,58,frontend;ui;renderer,27,9,12,0,0,6
gsd/gsd-2-main/docs/dev/pi-ui-tui/02-the-component-interface-foundation-of-everything.md,.md,1367,utf-8-sig,45,frontend;ui;renderer;verification;performance,29,15,14,0,0,0
gsd/gsd-2-main/docs/dev/pi-ui-tui/03-entry-points-how-ui-gets-on-screen.md,.md,1037,utf-8-sig,20,frontend;ui;renderer,14,9,0,0,0,5
gsd/gsd-2-main/docs/dev/pi-ui-tui/04-built-in-dialog-methods.md,.md,1636,utf-8-sig,78,backend;ui;hosting_vercel_aws;performance,49,12,13,14,0,10
gsd/gsd-2-main/docs/dev/pi-ui-tui/05-persistent-ui-elements.md,.md,3487,utf-8-sig,121,frontend;backend;ui;renderer;visualization,49,15,17,7,0,10
gsd/gsd-2-main/docs/dev/pi-ui-tui/06-ctx-ui-custom-full-custom-components.md,.md,4125,utf-8-sig,131,frontend;ui;sql;renderer;performance,35,15,20,0,0,0
gsd/gsd-2-main/docs/dev/pi-ui-tui/07-built-in-components-the-building-blocks.md,.md,5287,utf-8-sig,199,frontend;ui;sql;renderer;data_feed,39,15,16,4,4,0
gsd/gsd-2-main/docs/dev/pi-ui-tui/08-high-level-components-from-pi-coding-agent.md,.md,1413,utf-8-sig,52,frontend;ui;sql;data_feed;performance,30,15,12,0,0,3
gsd/gsd-2-main/docs/dev/pi-ui-tui/09-keyboard-input-how-to-handle-keys.md,.md,2119,utf-8-sig,63,frontend;ui;sql;renderer;security,20,15,5,0,0,0
gsd/gsd-2-main/docs/dev/pi-ui-tui/10-line-width-the-cardinal-rule.md,.md,1655,utf-8-sig,47,ui;renderer,11,6,5,0,0,0
gsd/gsd-2-main/docs/dev/pi-ui-tui/11-theming-colors-and-styles.md,.md,2398,utf-8-sig,73,backend;ui;data_feed,32,9,8,10,0,5
